0.239667,0.166000,1.000000,0.692600,0.244309,0.169215,0.642900,0.227600,0.515700,0.185900,0.000000,0.000000,0.000000
0.246000,0.171000,1.000000,0.695100,0.250254,0.173957,0.517200,0.197500,0.540400,0.171900,0.000000,0.000000,0.000000
0.247667,0.177667,1.000000,0.717400,0.251438,0.180372,0.631100,0.204900,0.548000,0.203900,0.000000,0.000000,0.000000
0.237667,0.167000,1.000000,0.702700,0.243179,0.170873,0.559500,0.217300,0.530400,0.191500,0.000000,0.000000,0.000000
0.243000,0.172667,1.000000,0.710600,0.246201,0.174941,0.556700,0.219700,0.536400,0.183300,0.000000,0.000000,0.000000
0.241667,0.171667,1.000000,0.710300,0.245264,0.174222,0.561200,0.219500,0.534300,0.181000,0.000000,0.000000,0.000000
0.245000,0.173667,1.000000,0.708800,0.248984,0.176491,0.621400,0.211900,0.535100,0.201400,0.000000,0.000000,0.000000
0.237000,0.169333,1.000000,0.714500,0.241590,0.172613,0.447900,0.213200,0.547700,0.187900,0.000000,0.000000,0.000000
0.244333,0.170000,1.000000,0.695800,0.248390,0.172823,0.561000,0.213100,0.531500,0.194600,0.000000,0.000000,0.000000
0.254667,0.179333,1.000000,0.704200,0.259071,0.182435,0.636400,0.176900,0.557200,0.200400,0.000000,0.000000,0.000000
0.253000,0.174000,1.000000,0.687700,0.257550,0.177129,0.669900,0.185400,0.534800,0.191800,0.000000,0.000000,0.000000
0.245333,0.168333,1.000000,0.686100,0.248901,0.170781,0.544300,0.211600,0.525600,0.184300,0.000000,0.000000,0.000000
0.247667,0.174000,1.000000,0.702600,0.251438,0.176650,0.590400,0.205000,0.541800,0.183100,0.000000,0.000000,0.000000
0.253667,0.178667,1.000000,0.704300,0.256834,0.180898,0.563600,0.184700,0.550500,0.175700,0.000000,0.000000,0.000000
0.239000,0.170333,1.000000,0.712700,0.242722,0.172986,0.537700,0.222600,0.534700,0.171100,0.000000,0.000000,0.000000
0.244333,0.171667,1.000000,0.702600,0.247051,0.173576,0.591800,0.222700,0.524700,0.216900,0.000000,0.000000,0.000000
0.251333,0.176333,1.000000,0.701600,0.255334,0.179140,0.729400,0.204100,0.535600,0.196200,0.000000,0.000000,0.000000
0.245333,0.177667,1.000000,0.724200,0.249576,0.180739,0.612600,0.203800,0.554200,0.180400,0.000000,0.000000,0.000000
0.248000,0.174000,1.000000,0.701600,0.251777,0.176650,0.625000,0.205600,0.533900,0.171900,0.000000,0.000000,0.000000
0.251667,0.183667,1.000000,0.729800,0.255586,0.186527,0.706400,0.198100,0.559000,0.189000,0.000000,0.000000,0.000000
0.248000,0.178000,1.000000,0.717700,0.252374,0.181140,0.656200,0.204400,0.550200,0.195900,0.000000,0.000000,0.000000
0.254667,0.173000,1.000000,0.679300,0.258545,0.175635,0.777800,0.201100,0.518200,0.191900,0.000000,0.000000,0.000000
0.249000,0.171333,1.000000,0.688100,0.252621,0.173825,0.481900,0.192900,0.541100,0.165200,0.000000,0.000000,0.000000
0.244333,0.171333,1.000000,0.701200,0.248054,0.173942,0.551700,0.211500,0.535600,0.186700,0.000000,0.000000,0.000000
0.245000,0.174667,1.000000,0.712900,0.249153,0.177627,0.635400,0.210800,0.542200,0.186900,0.000000,0.000000,0.000000
0.232333,0.168333,1.000000,0.724500,0.236753,0.171535,0.485400,0.233100,0.538500,0.155800,0.000000,0.000000,0.000000
0.245000,0.171000,1.000000,0.698000,0.249576,0.174194,0.593800,0.202600,0.534000,0.198000,0.000000,0.000000,0.000000
0.235333,0.170667,1.000000,0.725200,0.238998,0.173324,0.566400,0.236700,0.530200,0.207300,0.000000,0.000000,0.000000
0.242333,0.174000,1.000000,0.718000,0.246441,0.176949,0.463600,0.197600,0.557400,0.182200,0.000000,0.000000,0.000000
0.244667,0.172667,1.000000,0.705700,0.248729,0.175534,0.559100,0.207700,0.540600,0.188200,0.000000,0.000000,0.000000
0.241000,0.173000,1.000000,0.717800,0.245835,0.176471,0.543500,0.208900,0.550500,0.177700,0.000000,0.000000,0.000000
0.239333,0.174333,1.000000,0.728400,0.243225,0.177168,0.514900,0.217800,0.551500,0.183900,0.000000,0.000000,0.000000
0.242333,0.173000,1.000000,0.713900,0.246107,0.175694,0.537600,0.215000,0.542200,0.194000,0.000000,0.000000,0.000000
